xi,mu,sigma0,adm_mass,max_phi,A_inf,B_inf,converged,trivial,residual
-14.0,1.3666666666666667,0.06845263157894738,2.304610973602732e-08,1.2649461362398772e-16,1.0,1.000000001259854,True,True,3.679582794680014e-10
-14.0,1.3666666666666667,0.07371052631578948,-6.160156125038684e-08,3.086589893568957e-13,1.0,0.9999999966324481,True,True,1.1891103914839503e-10
-14.0,1.3666666666666667,0.07896842105263159,-2.1073143230410096e-09,4.3789978615045984e-13,1.0,0.9999999998848003,True,True,3.655718559358469e-10
-14.0,1.3666666666666667,0.08422631578947369,2.972191598529185e-09,5.91051969012924e-16,1.0,1.0000000001624798,True,True,4.117740818662841e-11
-14.0,1.3666666666666667,0.08948421052631579,9.218918311664377e-09,5.571217097719048e-17,1.0,1.0000000005039675,True,True,1.491019437181427e-10
-14.0,1.3666666666666667,0.0947421052631579,-3.7821173022691236e-08,1.2514639979727729e-12,1.0,0.9999999979324425,True,True,1.0356878983767816e-10
-14.0,1.3666666666666667,0.1,-6.69533534305379e-10,9.208571258366138e-15,1.0000000000000002,0.9999999999633988,True,True,6.18750828520847e-13
-14.0,1.577777777777778,0.0001,-2.8405158507017884e-08,8.005614046281086e-14,1.0,0.9999999982073189,True,True,2.8398727231549957e-11
-14.0,1.577777777777778,0.005357894736842106,-1.8569652857656402e-11,2.653926680950158e-22,1.0,0.9999999999988282,True,True,5.4064012554871157e-14
-14.0,1.577777777777778,0.01061578947368421,-7.13900769485991e-11,2.327805616226369e-18,1.0,0.9999999999954945,True,True,2.295661012621011e-13
-14.0,1.577777777777778,0.015873684210526314,-3.526615619249805e-10,6.06723557624629e-14,1.0000000000000002,0.9999999999777432,True,True,2.842766360834924e-11
-14.0,1.577777777777778,0.02113157894736842,1.3179598257821312e-11,5.529074254639333e-19,1.0,1.0000000000008318,True,True,2.801294999319944e-14
-14.0,1.577777777777778,0.02638947368421053,3.837208719784297e-09,2.3483635378838896e-13,1.0000000000000002,1.0000000002421705,True,True,1.0749594524676023e-11
-14.0,1.577777777777778,0.03164736842105263,2.6746210879860548e-09,9.514272866844024e-14,1.0,1.0000000001687983,True,True,1.7582348787162058e-11
-14.0,1.577777777777778,0.03690526315789474,-2.5845874736193576e-10,9.004285932752886e-21,1.0,0.9999999999836884,True,True,8.288347344576229e-12
-14.0,1.577777777777778,0.04216315789473685,-3.023989509502781e-11,1.5880670180283166e-20,1.0000000000000002,0.9999999999980916,True,True,1.8519790939027335e-13
-14.0,1.577777777777778,0.047421052631578954,-1.2304558780324584e-09,1.9738221525621837e-19,1.0,0.9999999999223447,True,True,3.0625833731524813e-11
-14.0,1.577777777777778,0.05267894736842106,-2.264220501232162e-09,1.1923925931202265e-17,1.0,0.9999999998571025,True,True,5.142564879469535e-11
-14.0,1.577777777777778,0.05793684210526316,-2.775420738302814e-10,8.097382844480102e-19,1.0,0.999999999982484,True,True,6.590575495020318e-12
-14.0,1.577777777777778,0.06319473684210526,3.834831747925519e-08,1.1694710167799363e-15,1.0,1.000000002420205,True,True,6.692907192020319e-10
-14.0,1.577777777777778,0.06845263157894738,1.833407721415695e-08,4.8474212865970824e-17,0.9999999999999999,1.000000001157084,True,True,4.005316113313717e-10
-14.0,1.577777777777778,0.07371052631578948,-5.7057225141782e-08,3.0668633729309916e-13,0.9999999999999999,0.9999999963990552,True,True,1.4076202868588053e-10
-14.0,1.577777777777778,0.07896842105263159,-1.571355721597616e-09,4.770708794689555e-13,1.0,0.99999999990083,True,True,3.949682271465916e-10
-14.0,1.577777777777778,0.08422631578947369,2.17172758649648e-09,7.659432227664541e-16,0.9999999999999999,1.0000000001370601,True,True,4.134325883118987e-11
-14.0,1.577777777777778,0.08948421052631579,7.505408266714627e-09,1.9886456990021662e-17,0.9999999999999999,1.0000000004736747,True,True,1.6304721735687788e-10
-14.0,1.577777777777778,0.0947421052631579,-8.612255275128282e-09,5.960747238312177e-13,1.0000000000000002,0.9999999994564711,True,True,8.88300208196558e-10
-14.0,1.577777777777778,0.1,-8.677495341998219e-10,5.298730893217233e-15,1.0000000000000002,0.9999999999452354,True,True,1.2952750026830454e-12
-14.0,1.788888888888889,0.0001,-2.516092924071845e-08,8.062902901747898e-14,1.0,0.9999999981995958,True,True,3.064544610151039e-11
-14.0,1.788888888888889,0.005357894736842106,2.9603648724942834e-12,1.1370718572826526e-22,0.9999999999999999,1.0000000000002118,True,True,5.831090973943146e-14
-14.0,1.788888888888889,0.01061578947368421,-1.3765386346315139e-11,2.5626009623465166e-18,1.0,0.999999999999015,True,True,2.644591551441098e-13
-14.0,1.788888888888889,0.015873684210526314,-4.907378851108343e-10,3.903743816723682e-14,1.0,0.9999999999648851,True,True,2.593405903625641e-11
-14.0,1.788888888888889,0.02113157894736842,-1.460322546117201e-11,2.5912441460829994e-19,1.0,0.9999999999989551,True,True,3.1761161613348846e-14
-14.0,1.788888888888889,0.02638947368421053,2.6220175099445833e-09,1.733506293392353e-13,0.9999999999999999,1.00000000018762,True,True,1.4382944321032375e-11
-14.0,1.788888888888889,0.03164736842105263,3.691590511539536e-09,7.40167570297224e-14,0.9999999999999999,1.0000000002641538,True,True,2.354512569149253e-11
-14.0,1.788888888888889,0.03690526315789474,-2.072751907999247e-10,4.510719877700425e-20,1.0,0.9999999999851683,True,True,8.92624091030934e-12
-14.0,1.788888888888889,0.04216315789473685,8.025567787978999e-11,2.9648905138101043e-22,0.9999999999999999,1.0000000000057427,True,True,2.2139128580254336e-13
-14.0,1.788888888888889,0.047421052631578954,-7.98566182124915e-10,1.4502880486695898e-19,1.0,0.9999999999428582,True,True,2.8152516107029435e-11
-14.0,1.788888888888889,0.05267894736842106,-1.669347889734827e-09,1.2821953201334148e-17,1.0,0.9999999998805489,True,True,4.8068698867713955e-11
-14.0,1.788888888888889,0.05793684210526316,-2.8295378462632994e-10,2.28749551305174e-18,1.0,0.9999999999797531,True,True,6.937990604537604e-12
-14.0,1.788888888888889,0.06319473684210526,3.2482923183550305e-08,1.0675032051598953e-15,1.0,1.0000000023243336,True,True,7.135055112181443e-10
-14.0,1.788888888888889,0.06845263157894738,1.4839216811856697e-08,4.785513449377508e-17,1.0,1.0000000010618284,True,True,4.156548106430344e-10
-14.0,1.788888888888889,0.07371052631578948,-5.4276778723668116e-08,3.010872835767279e-13,0.9999999999999999,0.999999996116195,True,True,1.7668175004703643e-10
-14.0,1.788888888888889,0.07896842105263159,-1.0108528920748169e-09,5.336319245342703e-13,1.0,0.9999999999276679,True,True,4.2601098098162767e-10
-14.0,1.788888888888889,0.08422631578947369,1.7806656770209773e-09,7.516158618143889e-16,1.0,1.0000000001274165,True,True,4.361384472963754e-11
-14.0,1.788888888888889,0.08948421052631579,1.776963669376443e-10,1.4536226188209628e-13,0.9999999999999999,1.0000000000127152,True,True,4.5167871421804154e-12
-14.0,1.788888888888889,0.0947421052631579,-3.161198011433309e-10,2.7023583643402944e-18,1.0,0.9999999999773799,True,True,7.115111909911854e-12
-14.0,1.788888888888889,0.1,-5.621652212062991e-10,2.6230856901109184e-15,1.0,0.9999999999597741,True,True,1.4831222653425478e-12
-14.0,2.0,0.0001,-2.2602111848790685e-08,8.115789903549532e-14,1.0,0.9999999981918312,True,True,3.299182515765318e-11
-14.0,2.0,0.005357894736842106,-1.2481682354348322e-11,4.437173013397624e-22,1.0,0.9999999999990016,True,True,7.405344981447667e-14
-14.0,2.0,0.01061578947368421,4.032746359072803e-10,5.766188347208964e-18,0.9999999999999999,1.000000000032262,True,True,3.821613282801283e-11
-14.0,2.0,0.015873684210526314,-6.078249015217807e-10,1.9038287689816755e-14,0.9999999999999999,0.9999999999513741,True,True,3.1691218551856507e-11
-14.0,2.0,0.02113157894736842,9.625625296827423e-09,9.000347203405462e-13,1.0,1.00000000077005,True,True,1.1572266706225629e-10
-14.0,2.0,0.02638947368421053,1.445235597863359e-09,1.1926492503515748e-13,1.0,1.0000000001156188,True,True,2.1603324370733107e-11
-14.0,2.0,0.03164736842105263,7.904787935331115e-12,2.3151226730290042e-17,1.0,1.0000000000006324,True,True,2.8793115285137785e-14
-14.0,2.0,0.03690526315789474,-1.4775403123223896e-10,8.671594543471623e-21,1.0,0.9999999999881798,True,True,9.381042613340607e-12
-14.0,2.0,0.04216315789473685,3.8277714331513835e-11,1.6646643117157635e-20,0.9999999999999999,1.0000000000030622,True,True,7.806758744709713e-13
-14.0,2.0,0.047421052631578954,-6.220080006613671e-10,9.520717831040008e-20,1.0,0.9999999999502394,True,True,2.4730377756435027e-11
-14.0,2.0,0.05267894736842106,-6.011191544530448e-10,2.8920701930075287e-18,1.0,0.9999999999519105,True,True,1.7926158343550224e-11
-14.0,2.0,0.05793684210526316,-2.300715173930712e-10,2.1467248153996607e-18,1.0,0.9999999999815943,True,True,7.208993405423783e-12
-14.0,2.0,0.06319473684210526,2.7656460455105503e-08,1.1124761785060712e-15,1.0,1.0000000022125168,True,True,7.726548913279294e-10
-14.0,2.0,0.06845263157894738,1.2166734286722658e-08,2.9561268061628215e-16,1.0,1.0000000009733387,True,True,4.369275609510638e-10
-14.0,2.0,0.07371052631578948,-5.270130998269451e-08,2.939222940959472e-13,0.9999999999999999,0.9999999957838953,True,True,2.234654873621397e-10
-14.0,2.0,0.07896842105263159,-1.9644563753473676e-10,6.149201652019221e-13,0.9999999999999999,0.9999999999842843,True,True,4.817986268618235e-10
-14.0,2.0,0.08422631578947369,-2.939593013451258e-11,2.5580951192506793e-19,1.0,0.9999999999976484,True,True,9.765077639299058e-14
-14.0,2.0,0.08948421052631579,-3.660960423701454e-12,1.3122003078601644e-13,1.0,0.9999999999997071,True,True,4.492670054864836e-12
-14.0,2.0,0.0947421052631579,-6.383199524506722e-10,3.799193740960571e-18,1.0,0.9999999999489345,True,True,2.235232000479116e-11
-14.0,2.0,0.1,-5.063949259920264e-10,7.149524350188973e-13,0.9999999999999999,0.9999999999594885,True,True,6.025532453822162e-11
-12.0,0.1,0.0001,-6.849150413490435e-06,3.10994607874503e-10,0.9999999999999999,0.9999999726033991,True,True,4.805815476602897e-11
-12.0,0.1,0.005357894736842106,-2.0175229265007033e-06,6.106086981873799e-14,1.0,0.9999999919299083,True,True,2.210167529906599e-11
-12.0,0.1,0.01061578947368421,1.4319773145032855e-07,9.258944879583409e-17,1.0,1.000000000572791,True,True,1.654067061193328e-11
-12.0,0.1,0.015873684210526314,0.0003050979658081321,5.3847840258856215e-11,1.0000000000000002,1.0000012203933526,True,True,6.523032940492654e-09
-12.0,0.1,0.02113157894736842,-4.216216265007233e-08,1.1360610208906283e-17,1.0,0.9999999998313513,True,True,1.494459000961228e-12
-12.0,0.1,0.02638947368421053,3.471790466225144e-06,6.071288463917807e-11,1.0,1.000000013887162,True,True,2.033202939643522e-10
-12.0,0.1,0.03164736842105263,-1.222393852806647e-06,1.3341113467271529e-11,1.0,0.9999999951104247,True,True,4.0171234294325444e-11
-12.0,0.1,0.03690526315789474,8.503539539184146e-07,2.3354567027084667e-12,0.9999999999999999,1.0000000034014158,True,True,1.6935628358922797e-11
-12.0,0.1,0.04216315789473685,3.9140041208085563e-07,4.912771151425146e-12,0.9999999999999999,1.0000000015656016,True,True,4.017126166210008e-11
-12.0,0.3111111111111111,0.0001,-2.2036954939424243e-06,3.110157491060617e-10,1.0,0.9999999725762345,True,True,1.78488918197252e-10
-12.0,0.3111111111111111,0.005357894736842106,-6.767396286212956e-07,6.092887428566974e-14,1.0,0.9999999915783513,True,True,7.22071123770157e-11
-12.0,0.3111111111111111,0.01061578947368421,5.2886052680025034e-08,7.456646566204421e-17,1.0,1.0000000006581375,True,True,5.987320151397943e-11
-12.0,0.3111111111111111,0.015873684210526314,-9.221195235958087e-11,4.981302069815705e-19,1.0,0.9999999999988525,True,True,1.2716555477498121e-14
-12.0,0.3111111111111111,0.02113157894736842,-1.3531372451096909e-08,9.465186714406766e-19,0.9999999999999999,0.9999999998316097,True,True,5.544037624149713e-12
-12.0,0.3111111111111111,0.02638947368421053,-2.8297560723216416e-08,9.313495705711631e-13,1.0000000000000002,0.9999999996478526,True,True,1.9303715477849567e-11
-12.0,0.3111111111111111,0.03164736842105263,-5.734698073554613e-07,1.3937719749398352e-11,0.9999999999999999,0.999999992863487,True,True,1.1965938189097377e-10
-12.0,0.3111111111111111,0.03690526315789474,3.6449853849493004e-07,7.92221026135819e-12,1.0,1.0000000045359818,True,True,1.0288627816266786e-10
-12.0,0.3111111111111111,0.04216315789473685,-4.943317005734471e-07,4.590089643745686e-12,0.9999999999999999,0.9999999938483167,True,True,2.1976444877823536e-10
-12.0,0.3111111111111111,0.047421052631578954,-2.865482137285166e-07,2.155773938891721e-17,0.9999999999999999,0.9999999964340668,True,True,1.603240340404827e-10
-12.0,0.3111111111111111,0.05267894736842106,-7.59576330405005e-09,2.7111405199044895e-19,0.9999999999999999,0.999999999905475,True,True,6.581581107776403e-12
-12.0,0.3111111111111111,0.05793684210526316,-1.3111249586028606e-07,4.419354528304195e-18,1.0,0.9999999983683778,True,True,7.82555680724149e-11
-12.0,0.3111111111111111,0.06319473684210526,-2.1176132276273004e-08,5.4516171884676533e-17,1.0,0.9999999997364748,True,True,1.6692001560315682e-11
-12.0,0.3111111111111111,0.06845263157894738,1.654103818201794e-07,4.6787335037508787e-17,1.0,1.0000000020584403,True,True,1.2957830093807387e-10
-12.0,0.3111111111111111,0.07371052631578948,6.88479095163024e-08,1.3500581326674931e-18,0.9999999999999999,1.000000000856774,True,True,5.0424990601707596e-11
-12.0,0.3111111111111111,0.07896842105263159,5.254049160027411e-07,3.16789693972953e-16,1.0,1.0000000065383723,True,True,3.753300127553119e-10
-12.0,0.3111111111111111,0.08422631578947369,-1.5022435081605122e-07,5.855848321466163e-14,1.0,0.9999999981305414,True,True,3.9790552070904333e-11
-12.0,0.3111111111111111,0.08948421052631579,1.2625254413351733e-07,3.3813593762809893e-13,0.9999999999999999,1.0000000015711428,True,True,4.13550579873819e-10
-12.0,0.3111111111111111,0.0947421052631579,3.134437352527085e-08,9.03352663530593e-16,1.0,1.0000000003900633,True,True,2.4409013115395804e-11
-12.0,0.3111111111111111,0.1,4.947969712525741e-07,3.423455695402394e-15,1.0,1.0000000061574734,True,True,3.661141308012029e-10
-12.0,0.5222222222222223,0.0001,-5.271078254727121e-08,4.168119274746958e-14,1.0,0.9999999988989304,True,True,5.5431498556894825e-12
-12.0,0.5222222222222223,0.005357894736842106,-4.181902058684514e-07,6.151847903761988e-14,1.0,0.9999999912644713,True,True,1.2624940599407946e-10
-12.0,0.5222222222222223,0.01061578947368421,3.475316842815406e-08,2.6780222125418444e-17,1.0,1.000000000725955,True,True,1.1351819831477118e-10
-12.0,0.5222222222222223,0.015873684210526314,1.747963476089624e-10,5.69916158788493e-19,0.9999999999999999,1.0000000000036513,True,True,4.63594594860008e-14
-12.0,0.5222222222222223,0.02113157894736842,-6.695240107005024e-09,4.146059911432809e-19,0.9999999999999999,0.9999999998601439,True,True,1.026438090150814e-11
-12.0,0.5222222222222223,0.02638947368421053,-7.457598368630369e-09,5.824933841850129e-13,0.9999999999999999,0.9999999998442192,True,True,3.168282474719586e-11
-12.0,0.5222222222222223,0.03164736842105263,-4.308006929910694e-07,1.4292714478645676e-11,1.0000000000000002,0.9999999910010523,True,True,1.8670129293119393e-10
-12.0,0.5222222222222223,0.03690526315789474,3.884820125162914e-08,9.740642396784302e-14,1.0000000000000002,1.0000000008114958,True,True,1.0680894941754942e-11
-12.0,0.5222222222222223,0.04216315789473685,-8.758224996305237e-07,3.776628918826004e-12,1.0,0.9999999817050415,True,True,5.763927894735524e-10
-12.0,0.5222222222222223,0.047421052631578954,6.402325478282537e-11,4.477403957030332e-22,1.0000000000000002,1.0000000000013374,True,True,1.4612221573997155e-13
-12.0,0.5222222222222223,0.05267894736842106,-4.424110014503925e-09,7.038074674799222e-20,1.0,0.9999999999075853,True,True,1.1592791721642941e-11
-12.0,0.5222222222222223,0.05793684210526316,-8.344413458078021e-08,1.6458505418741505e-17,1.0000000000000002,0.9999999982569449,True,True,1.4002863192471074e-10
-12.0,0.5222222222222223,0.06319473684210526,-8.98958567160403e-08,2.4507785037653053e-18,1.0,0.9999999981221754,True,True,1.8614394442500728e-10
-12.0,0.5222222222222223,0.06845263157894738,1.0244226743490091e-07,1.222261897512472e-16,0.9999999999999999,1.0000000021399051,True,True,2.269238333989589e-10
-12.0,0.5222222222222223,0.07371052631578948,4.079695092389887e-08,1.590551159293779e-16,1.0,1.000000000852203,True,True,8.555546945420015e-11
-12.0,0.5222222222222223,0.07896842105263159,3.077113989145811e-07,1.1530539200856908e-16,0.9999999999999999,1.0000000064277492,True,True,6.199086993724917e-10
-12.0,0.5222222222222223,0.08422631578947369,-9.186241129479538e-08,7.088856898627406e-14,0.9999999999999999,0.9999999980810963,True,True,5.868573458374394e-11
-12.0,0.5222222222222223,0.08948421052631579,4.478443148240756e-08,6.9086351004751e-14,0.9999999999999999,1.000000000935497,True,True,5.872450128212544e-10
-12.0,0.5222222222222223,0.0947421052631579,1.466727803042032e-08,1.2578566093429263e-15,1.0,1.0000000003063831,True,True,3.1357559681588335e-11
-12.0,0.5222222222222223,0.1,2.0742693732857518e-07,8.88278743327414e-16,1.0,1.0000000043329182,True,True,4.407937362797612e-10
-12.0,0.7333333333333333,0.0001,-3.7713173493194384e-08,4.2041734469191135e-14,1.0,0.9999999988937469,True,True,7.92941108512294e-12
-12.0,0.7333333333333333,0.005357894736842106,-3.0714797372155545e-07,6.248964059687441e-14,0.9999999999999999,0.9999999909903262,True,True,1.8139442577026446e-10
-12.0,0.7333333333333333,0.01061578947368421,2.610561766758224e-08,2.0631559121070986e-17,1.0,1.0000000007657648,True,True,1.7061170738884916e-10
-12.0,0.7333333333333333,0.015873684210526314,-2.227839125300658e-10,6.541557024583134e-19,1.0000000000000002,0.9999999999934651,True,True,8.788569873142712e-14
-12.0,0.7333333333333333,0.02113157894736842,-3.3350897801007954e-09,1.4418327914045727e-18,1.0,0.9999999999021707,True,True,1.3609926612724048e-11
-12.0,0.7333333333333333,0.02638947368421053,-1.364961174391252e-09,2.2400926170996762e-13,1.0,0.9999999999599611,True,True,3.996484010115609e-11
-12.0,0.7333333333333333,0.03164736842105263,-8.741492378434984e-11,1.4192504840656292e-20,1.0,0.9999999999974358,True,True,3.58052846683592e-14
-12.0,0.7333333333333333,0.03690526315789474,2.5536769668574072e-08,1.282703753596051e-13,0.9999999999999999,1.0000000007490786,True,True,1.6652733825465007e-11
-12.0,0.7333333333333333,0.04216315789473685,-1.171792148162028e-06,2.779854728370084e-12,1.0,0.9999999656274315,True,True,1.1443852557566487e-09
-12.0,0.7333333333333333,0.047421052631578954,5.2639710772113673e-11,5.1597378798946225e-22,0.9999999999999999,1.000000000001544,True,True,2.3859667869140103e-13
-12.0,0.7333333333333333,0.05267894736842106,-3.2585903672358285e-09,9.62387190713557e-20,1.0,0.9999999999044147,True,True,1.6520286094750578e-11
-12.0,0.7333333333333333,0.05793684210526316,-6.247340523689683e-08,1.1778820971791802e-18,1.0000000000000002,0.9999999981674468,True,True,2.0802423117035706e-10
-12.0,0.7333333333333333,0.06319473684210526,-6.779944787412133e-08,2.8492777065966993e-18,1.0,0.9999999980112163,True,True,2.7336201159194805e-10
-12.0,0.7333333333333333,0.06845263157894738,7.392790924886196e-08,1.2030654771894497e-16,1.0,1.000000002168552,True,True,3.2601130917946975e-10
-12.0,0.7333333333333333,0.07371052631578948,2.9007500946708446e-08,2.6009221284294894e-16,0.9999999999999999,1.0000000008508867,True,True,1.197351422267226e-10
-12.0,0.7333333333333333,0.07896842105263159,2.115026033099422e-07,1.8382781832137614e-16,1.0,1.0000000062040764,True,True,8.451507136018288e-10
-12.0,0.7333333333333333,0.08422631578947369,-6.547872093017175e-08,5.705869228660442e-14,1.0,0.999999998079291,True,True,6.790489904084437e-11
-12.0,0.7333333333333333,0.08948421052631579,-2.4815210492528713e-08,3.207061437041107e-13,0.9999999999999999,0.9999999992720873,True,True,3.032032389724507e-10
-12.0,0.7333333333333333,0.0947421052631579,1.5160145865939452e-08,3.0240065261837424e-15,1.0,1.0000000004446976,True,True,6.494980676820842e-11
-12.0,0.7333333333333333,0.1,9.537295196018002e-08,1.9355239728507477e-15,1.0,1.0000000027976066,True,True,4.127478736168306e-10
-12.0,0.9444444444444444,0.0001,-2.9436970508226404e-08,4.236029562556156e-14,0.9999999999999999,0.9999999988879367,True,True,9.938345177444498e-12
-12.0,0.9444444444444444,0.005357894736842106,-2.44923381576001e-07,6.371242341118408e-14,1.0000000000000002,0.9999999907473389,True,True,2.424696024380138e-10
-12.0,0.9444444444444444,0.01061578947368421,2.0066372093364248e-08,1.5169546237263567e-17,1.0,1.000000000758063,True,True,2.382495107410245e-10
-12.0,0.9444444444444444,0.015873684210526314,-6.085132397970483e-11,7.463279986753968e-19,1.0000000000000002,0.9999999999977012,True,True,3.8697478747026445e-14
-12.0,0.9444444444444444,0.02113157894736842,-1.55841810044923e-09,5.625866029776829e-18,1.0000000000000002,0.9999999999411264,True,True,1.5010216710751908e-11
-12.0,0.9444444444444444,0.02638947368421053,-5.300771586375424e-09,1.9480547703451278e-13,1.0,0.9999999997997486,True,True,1.5758460819857108e-10
-12.0,0.9444444444444444,0.03164736842105263,-1.2931420640176625e-10,1.2676284393433726e-21,1.0,0.9999999999951148,True,True,9.222573324057678e-14
-12.0,0.9444444444444444,0.03690526315789474,1.1556696776020037e-08,1.4064647150318584e-13,1.0,1.0000000004365863,True,True,4.744950390885004e-11
-12.0,0.9444444444444444,0.04216315789473685,-1.4302276186902132e-06,1.745760851894755e-12,1.0,0.9999999459691818,True,True,2.0868528102913177e-09
-12.0,0.9444444444444444,0.047421052631578954,4.5569430581923265e-11,6.022008533166465e-22,1.0,1.0000000000017215,True,True,3.5315380257054603e-13
-12.0,0.9444444444444444,0.05267894736842106,-2.430261874095282e-09,2.9193332261537385e-20,1.0,0.9999999999081902,True,True,2.0768894139766586e-11
-12.0,0.9444444444444444,0.05793684210526316,-5.00802281997056e-08,2.742960345654646e-18,0.9999999999999999,0.9999999981080803,True,True,2.785271165594286e-10
-12.0,0.9444444444444444,0.06319473684210526,-6.063796523726658e-10,3.41245883445815e-17,1.0,0.9999999999770923,True,True,3.721649532556121e-12
-12.0,0.9444444444444444,0.06845263157894738,5.725443060832029e-08,1.0841188329713251e-16,1.0,1.0000000021629452,True,True,4.1813534996416833e-10
-12.0,0.9444444444444444,0.07371052631578948,6.372468435286879e-08,2.1137435950760971e-16,0.9999999999999999,1.000000002407377,True,True,4.528046298124957e-10
-12.0,0.9444444444444444,0.07896842105263159,1.5500052418042121e-07,7.173892057255885e-17,1.0,1.0000000058555754,True,True,1.035886313579836e-09
-12.0,0.9444444444444444,0.08422631578947369,-5.004093610071938e-08,3.3303330506986383e-14,1.0,0.9999999981095647,True,True,6.706921639341176e-11
-12.0,0.9444444444444444,0.08948421052631579,-1.910809157959982e-08,3.0771761279221933e-13,1.0,0.9999999992781388,True,True,3.041651387475247e-10
-12.0,0.9444444444444444,0.0947421052631579,7.95276785602121e-09,2.6923056518274805e-15,1.0,1.000000000300438,True,True,5.7516638063675e-11
-12.0,0.9444444444444444,0.1,4.810921661047019e-08,3.2023021463939673e-16,0.9999999999999999,1.0000000018174593,True,True,3.542759165154147e-10
-12.0,1.1555555555555557,0.0001,-2.4150854393257557e-08,4.26990284127441e-14,1.0,0.999999998883694,True,True,1.3127911329582367e-11
-12.0,1.1555555555555557,0.005357894736842106,-2.0478073563790798e-07,6.511490583689691e-14,1.0,0.9999999905345793,True,True,3.0051116480139915e-10
-12.0,1.1555555555555557,0.01061578947368421,1.550037021812701e-08,3.978245365244436e-18,0.9999999999999999,1.0000000007164616,True,True,3.015943288479504e-10
-12.0,1.1555555555555557,0.015873684210526314,4.409933956467809e-11,8.433121725367632e-19,0.9999999999999999,1.0000000000020384,True,True,6.154958026155054e-14
-12.0,1.1555555555555557,0.02113157894736842,-8.273718248980471e-10,1.2163638596490153e-17,1.0,0.999999999961757,True,True,1.479795181219377e-11
-12.0,1.1555555555555557,0.02638947368421053,-2.3493706979849094e-10,1.9266538216232875e-14,1.0,0.9999999999891407,True,True,3.780526707436194e-12
-12.0,1.1555555555555557,0.03164736842105263,6.139319821749303e-12,2.1638428556097033e-21,1.0000000000000002,1.0000000000002838,True,True,1.4752628296994267e-14
-12.0,1.1555555555555557,0.03690526315789474,-3.905866015234511e-09,1.377616759674929e-13,1.0,0.9999999998194622,True,True,1.0133340831806663e-10
-12.0,1.1555555555555557,0.04216315789473685,-2.21687941561658e-06,1.5817938662978478e-11,1.0,0.9999998975309174,True,True,6.062380446324321e-09
-12.0,1.1555555555555557,0.047421052631578954,1.8475605660757292e-11,2.4141034190651183e-22,1.0000000000000002,1.000000000000854,True,True,4.85232477528453e-13
-12.0,1.1555555555555557,0.05267894736842106,-1.7756229179296448e-09,1.6324420120803552e-20,0.9999999999999999,0.9999999999179268,True,True,2.4025827851882967e-11
-12.0,1.1555555555555557,0.05793684210526316,-3.0850802681734113e-10,5.526001351367089e-18,1.0,0.9999999999857402,True,True,3.712195588899329e-12
-12.0,1.1555555555555557,0.06319473684210526,-4.969054014412567e-10,4.7071000048947665e-18,1.0,0.9999999999770319,True,True,4.649605343928043e-12
-12.0,1.1555555555555557,0.06845263157894738,6.055575271992971e-08,1.771074602741196e-16,1.0,1.0000000027990215,True,True,6.955731439220388e-10
-12.0,1.1555555555555557,0.07371052631578948,5.0560954461670726e-08,4.0453356483512395e-17,0.9999999999999999,1.0000000023370397,True,True,5.446015160283156e-10
-12.0,1.1555555555555557,0.07896842105263159,1.1773059930788074e-07,6.712916805189776e-17,1.0,1.00000000544177,True,True,1.2028233729700057e-09
-12.0,1.1555555555555557,0.08422631578947369,-4.01402997379358e-08,4.624854430288602e-14,1.0,0.9999999981446263,True,True,5.939990717621748e-11
-12.0,1.1555555555555557,0.08948421052631579,-1.5019211835759066e-08,2.930488935109143e-13,1.0,0.9999999993057787,True,True,2.962053391275211e-10
-12.0,1.1555555555555557,0.0947421052631579,6.7805184544001715e-09,2.2130596086160356e-15,0.9999999999999999,1.0000000003134106,True,True,7.263080355874779e-11
-12.0,1.1555555555555557,0.1,2.788215331694078e-08,2.395817162810982e-16,1.0,1.000000001288775,True,True,3.152824392098039e-10
-12.0,1.3666666666666667,0.0001,-2.0525341588963313e-08,4.3006750155748635e-14,1.0,0.999999998877948,True,True,1.573030272735336e-11
-12.0,1.3666666666666667,0.005357894736842106,-4.1206875310325174e-11,1.2190458249001074e-19,1.0000000000000002,0.9999999999977474,True,True,5.953509656806539e-14
-12.0,1.3666666666666667,0.01061578947368421,-1.7981754296951705e-09,1.635809204704033e-16,0.9999999999999999,0.9999999999016997,True,True,3.49701098591833e-11
-12.0,1.3666666666666667,0.015873684210526314,1.8521769483990415e-11,9.426012464009173e-19,0.9999999999999999,1.0000000000010125,True,True,6.424692753637356e-14
-12.0,1.3666666666666667,0.02113157894736842,-7.842791456919425e-10,2.069962556000505e-17,1.0,0.9999999999571262,True,True,2.3350610973998653e-11
-12.0,1.3666666666666667,0.02638947368421053,5.7509891158212564e-09,6.126480478322486e-13,1.0,1.0000000003143874,True,True,4.238126391501172e-11
-12.0,1.3666666666666667,0.03164736842105263,5.934277459673246e-11,8.317387421222137e-22,0.9999999999999999,1.000000000003244,True,True,9.70589534934662e-14
-12.0,1.3666666666666667,0.03690526315789474,-2.125519678962982e-08,1.2236799929083689e-13,1.0,0.9999999988380494,True,True,1.8967041240643448e-10
-12.0,1.3666666666666667,0.04216315789473685,-1.850392704914375e-06,1.0870850683023789e-13,0.9999999999999999,0.9999998988452091,True,True,5.512593270274087e-09
